Video ID,Comment,processed
7Pa_Weidt08,That looks terrible.,"['look', 'terrible']"
7Pa_Weidt08,"Perhaps we can have Spectrum Pulse cover this film when it comes out, so he can tear it to shreds...","['spectrum', 'pulse', 'cover', 'film', 'come', 'tear', 'shred', '...']"
7Pa_Weidt08,"This movie is gonna be a torturer methed one day.
Like the rabbits are being soooo mean to a guy just cus he dosent want them in his garden.
ANYONE WOLD BE MAD!!! Now for the rest of the comment, im just gonna put the finger.👎👎🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕😤🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕😐🔫🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕","['movie', 'torturer', 'methe', 'day', 'like', 'rabbit', 'soooo', 'mean', 'guy', 'cus', 'dosent', 'want', 'garden', 'wold', 'mad', 'rest', 'comment', 'finger', '👎', '👎', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '😤', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '😐', '🔫', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕', '🖕']"
7Pa_Weidt08,howd general hux end up here after being like second head of command of the first order lmfao,"['d', 'general', 'hux', 'end', 'like', 'second', 'head', 'command', 'order', 'lmfao']"
7Pa_Weidt08,I hope you go bankrupt Sony.,"['hope', 'bankrupt', 'sony']"
7Pa_Weidt08,I hope you go bankrupt Sony.,"['hope', 'bankrupt', 'sony']"
7Pa_Weidt08,I hope you go bankrupt Sony.,"['hope', 'bankrupt', 'sony']"
7Pa_Weidt08,I hope you go bankrupt Sony.,"['hope', 'bankrupt', 'sony']"
7Pa_Weidt08,I hope you go bankrupt Sony.,"['hope', 'bankrupt', 'sony']"
7Pa_Weidt08,I hope you go bankrupt Sony.,"['hope', 'bankrupt', 'sony']"
7Pa_Weidt08,I hope you go bankrupt Sony.,"['hope', 'bankrupt', 'sony']"
7Pa_Weidt08,I hope you go bankrupt Sony.,"['hope', 'bankrupt', 'sony']"
7Pa_Weidt08,I hope you go bankrupt Sony.,"['hope', 'bankrupt', 'sony']"
7Pa_Weidt08,I hope you go bankrupt Sony.,"['hope', 'bankrupt', 'sony']"
7Pa_Weidt08,I hope you go bankrupt Sony.,"['hope', 'bankrupt', 'sony']"
7Pa_Weidt08,I hope you go bankrupt Sony.,"['hope', 'bankrupt', 'sony']"
7Pa_Weidt08,I hope you go bankrupt Sony.,"['hope', 'bankrupt', 'sony']"
7Pa_Weidt08,At times like these I wish I could dislike a video 10 time,"['time', 'like', 'wish', 'dislike', 'video', '10', 'time']"
7Pa_Weidt08,What’s that background song called?,"['’', 'background', 'song']"
