Video ID,Comment,processed
42KNwQ6u42U,"when will there be a big name movie that encourages a black couple that's in love?... with positive messages and with black men and women showing each other respect? I haven't seen one...do they feel black people not love each other? will it not get any funding if they want to make a positive romantic film with a black couple? do they not want black people to see something like that because it will encourage togetherness? Oh, but they'll promote something that encourages black division in a heartbeat. if they're going to produce this, why not make a big name film with positive, respectful black couples as well? Because positive, genuinely loving black couples do exist as well...","['big', 'movie', 'encourage', 'black', 'couple', 'love', '...', 'positive', 'message', 'black', 'man', 'woman', 'respect', '...', 'feel', 'black', 'people', 'love', 'funding', 'want', 'positive', 'romantic', 'film', 'black', 'couple', 'want', 'black', 'people', 'like', 'encourage', 'togetherness', 'oh', 'promote', 'encourage', 'black', 'division', 'heartbeat', 'produce', 'big', 'film', 'positive', 'respectful', 'black', 'couple', 'positive', 'genuinely', 'love', 'black', 'couple', 'exist', '...']"
42KNwQ6u42U,When you realise Carla is the crazy person who held Rogelio hostage in Jane the Virgin.,"['realise', 'carla', 'crazy', 'person', 'hold', 'rogelio', 'hostage', 'jane', 'virgin']"
42KNwQ6u42U,bolt PG (2008),
42KNwQ6u42U,shrek do the roar scene (2012)(2010),"['shrek', 'roar', 'scene', '2012)(2010']"
42KNwQ6u42U,She grow up so fast 😭❤,"['grow', 'fast', '😭', '❤']"
42KNwQ6u42U,OMG l love the  trailer. l want to see the  movie now.,"['omg', 'l', 'love', 'trailer', 'l', 'want', 'movie']"
42KNwQ6u42U,Who else came here from those chat stories?,"['come', 'chat', 'story']"
42KNwQ6u42U,Taiyou no Uta.,
42KNwQ6u42U,Why r people saying this is a ripoff of 13 reasons why IT'S NOT EVEN THE SAME TOPIC,"['r', 'people', 'ripoff', '13', 'reason', 'topic']"
42KNwQ6u42U,CAN'T WAIT TO SEE THIS FRIDAY!!!!!!!😁😁😁😁,"[""can't"", 'wait', 'friday', '😁', '😁', '😁', '😁']"
42KNwQ6u42U,"Oh god, im going to watch this movie.
what will i not do for the girl i love,
im going to die.","['oh', 'god', 'watch', 'movie', 'girl', 'love', 'die']"
42KNwQ6u42U,so is she really sick or am I missing something,"['sick', 'miss']"
42KNwQ6u42U,Her mom lied to her she's not really sick 😂,"['mom', 'lie', 'sick', '😂']"
42KNwQ6u42U,When does it relse,['relse']
42KNwQ6u42U,I want to go see this movie 😍,"['want', 'movie', '😍']"
42KNwQ6u42U,What is the first song in the played in the trailer,"['song', 'play', 'trailer']"
42KNwQ6u42U,ok if the trailer makes me cry its probably not the best idea for me to see the whole movie,"['ok', 'trailer', 'cry', 'probably', 'good', 'idea', 'movie']"
42KNwQ6u42U,"I heard it my come out in theaters this friday. Not sure, but I heard it will come out soon.","['hear', 'come', 'theater', 'friday', 'sure', 'hear', 'come', 'soon']"
42KNwQ6u42U,This movie comes out on my birthday may 19 and I'm getting out of school early to see it,"['movie', 'come', 'birthday', '19', 'school', 'early']"
42KNwQ6u42U,in Hawaii she doesn't really get sick,"['hawaii', 'sick']"
42KNwQ6u42U,"""I can't lose you.""
""You already lost her.""","['lose', 'lose']"
42KNwQ6u42U,this is the only time i will thank random ads on games because HOL YUFCK IM SO EXCITED FoR THIS,"['time', 'thank', 'random', 'ad', 'game', 'hol', 'yufck', 'im', 'excite']"
42KNwQ6u42U,"1:30 ""every ocean deserves to be *SEAn* by you"" 














I'll let myself out","['1:30', 'ocean', 'deserve', 'sean', 'let']"
42KNwQ6u42U,Warner Bros presents...Bubble Girl,"['warner', 'bros', 'present', '...', 'bubble', 'girl']"
42KNwQ6u42U,Very cool movie,"['cool', 'movie']"
42KNwQ6u42U,this movie is literally a remake of bubble boy,"['movie', 'literally', 'remake', 'bubble', 'boy']"
42KNwQ6u42U,this looks like utter garbage,"['look', 'like', 'utter', 'garbage']"
42KNwQ6u42U,Can't wait to see this movie!!,"['wait', 'movie']"
42KNwQ6u42U,She died,
42KNwQ6u42U,ruee is aliveee,
42KNwQ6u42U,"Firstly, can you like, chill with the advertisement spam like please.","['firstly', 'like', 'chill', 'advertisement', 'spam', 'like']"
42KNwQ6u42U,"Girl in a house her whole life, still skinny af
> movie logic 2017","['girl', 'house', 'life', 'skinny', 'af', 'movie', 'logic', '2017']"
42KNwQ6u42U,wasn't the mom supposed to be japanese american? and maddy supposed to be half japanese half black?? I mean I guess it may be hard to find an actress who fits that specific profile though,"['mom', 'suppose', 'japanese', 'american', 'maddy', 'suppose', 'half', 'japanese', 'half', 'black', 'mean', 'guess', 'hard', 'find', 'actress', 'fit', 'specific', 'profile']"
42KNwQ6u42U,beginning song?,
42KNwQ6u42U,I'm excited for this movie to make its premiere!,"['excited', 'movie', 'premiere']"
42KNwQ6u42U,The ad before this video was for the movie😂,"['ad', 'video', 'movie', '😂']"
42KNwQ6u42U,What is the song when Beyoncé is singing,"['song', 'beyoncé', 'singe']"
42KNwQ6u42U,pretty sad... not the movie but the garbage this world considers art,"['pretty', 'sad', '...', 'movie', 'garbage', 'world', 'consider', 'art']"
42KNwQ6u42U,"frick , I'm reading the book right now im so excited","['frick', 'read', 'book', 'right', 'excited']"
42KNwQ6u42U,yes about time break the color code #2017,"['yes', 'time', 'break', 'color', 'code', '2017']"
42KNwQ6u42U,Anyone else know that she is Rue from hunger games,"['know', 'rue', 'hunger', 'game']"
42KNwQ6u42U,The Girl in the Plastic Bubble?,"['girl', 'plastic', 'bubble']"
42KNwQ6u42U,I cant wait for it to come out!!!,"['wait', 'come']"
42KNwQ6u42U,"I'm reading the book right now, I started it yesterday and have nearly finished it 😆 I love it!","['read', 'book', 'right', 'start', 'yesterday', 'nearly', 'finish', '😆', 'love']"
42KNwQ6u42U,really she cant go outside. how about the movie where the boy cant leave Mars.,"['outside', 'movie', 'boy', 'leave', 'mars']"
42KNwQ6u42U,Why can't she go outside?,['outside']
42KNwQ6u42U,isn't the mom japanese?,"['mom', 'japanese']"
42KNwQ6u42U,imma go see this with my white crush❤,"['imma', 'white', 'crush', '❤']"
42KNwQ6u42U,When is coming out from U.K. Cinemas?,"['come', 'u.k.', 'cinemas']"
42KNwQ6u42U,ahhhhhh im already crying oml i wanna see this so ba,"['ahhhhhh', 'cry', 'oml', 'wanna', 'ba']"
42KNwQ6u42U,I want to hate this because this is literally TFIOS BUT GOT DAMMIT THE MAIN CHARACTERS ARE FUCKING HOT,"['want', 'hate', 'literally', 'tfios', 'got', 'dammit', 'main', 'character', 'fucking', 'hot']"
42KNwQ6u42U,"""When I talk to him, I feel like I'm outside,"" AWWW😍😍","['talk', 'feel', 'like', 'outside', 'awww', '😍', '😍']"
42KNwQ6u42U,Isn't there a movie with the same premises but it's about a boy from Mars? lol,"['movie', 'premise', 'boy', 'mars', 'lol']"
42KNwQ6u42U,I just can't believe that's the guy from frenemies,"['believe', 'guy', 'frenemie']"
42KNwQ6u42U,This I need to see,['need']
42KNwQ6u42U,"Nick Robinson is ""FINE""","['nick', 'robinson', 'fine']"
42KNwQ6u42U,Why is everybody so excited about a black girl with a white boy?   Guess Madeline isn't the only one who hasn't been outside in a while.,"['everybody', 'excited', 'black', 'girl', 'white', 'boy', 'guess', 'madeline', 'outside']"
42KNwQ6u42U,I've read the book and it's soo good,"['read', 'book', 'soo', 'good']"
42KNwQ6u42U,Is anyone going to realize that the actor is Rue from the Hunger games,"['realize', 'actor', 'rue', 'hunger', 'game']"
42KNwQ6u42U,I wanna watch this so bad,"['wanna', 'watch', 'bad']"
42KNwQ6u42U,"disgusting trailer, and get out of my ads","['disgusting', 'trailer', 'ad']"
42KNwQ6u42U,when does this come out?????,['come']
42KNwQ6u42U,What song is this,['song']
42KNwQ6u42U,The beginning song?,"['beginning', 'song']"
42KNwQ6u42U,I feel so emotional when I see this its just...This makes me think of life and my crush who I admire so much,"['feel', 'emotional', '...', 'think', 'life', 'crush', 'admire']"
42KNwQ6u42U,This looks like such a first world thing,"['look', 'like', 'world', 'thing']"
42KNwQ6u42U,What's the first song that the trailer starts with????😍,"['song', 'trailer', 'start', '😍']"
42KNwQ6u42U,this book is amazing,"['book', 'amazing']"
42KNwQ6u42U,I feel like this is really cliche,"['feel', 'like', 'cliche']"
42KNwQ6u42U,OMG I'm crying I want to see it so baaaaaad!😭😭😍😍,"['omg', 'cry', 'want', 'baaaaaad', '😭', '😭', '😍', '😍']"
42KNwQ6u42U,Another bed wench flick! Man where do they find this wenches to play these roles,"['bed', 'wench', 'flick', 'man', 'find', 'wench', 'play', 'role']"
42KNwQ6u42U,I wanna see this movie so bad when dose it come out,"['wanna', 'movie', 'bad', 'dose', 'come']"
42KNwQ6u42U,lol the ad i got for this trailer was this trailer,"['lol', 'ad', 'trailer', 'trailer']"
42KNwQ6u42U,What's the song at the start??,"['song', 'start']"
42KNwQ6u42U,"""She has no immunities!""

Amandla Stenberg is...Bubblegirl","['immunity', 'amandla', 'stenberg', '...', 'bubblegirl']"
42KNwQ6u42U,OMG I can't wait for this movie it looks the bomb,"['omg', 'wait', 'movie', 'look', 'bomb']"
42KNwQ6u42U,"A lot black and white films lately, garbage","['lot', 'black', 'white', 'film', 'lately', 'garbage']"
42KNwQ6u42U,i cant wait for this movie to come out,"['wait', 'movie', 'come']"
42KNwQ6u42U,i cant even remember how many times i have watched this omg,"['remember', 'time', 'watch', 'omg']"
42KNwQ6u42U,read book first tho. it amazing,"['read', 'book', 'tho', 'amazing']"
42KNwQ6u42U,the boy is such a cutie omg,"['boy', 'cutie', 'omg']"
42KNwQ6u42U,The comments from black women are disturbing . The black race is doomed to die out by race mixing...,"['comment', 'black', 'woman', 'disturb', 'black', 'race', 'doom', 'die', 'race', 'mix', '...']"
42KNwQ6u42U,what movie is about ?,['movie']
42KNwQ6u42U,"After seeing the ads and trailers for this movie on every video I watch, I can say that I won't be watching it because of how effing tired I am of it","['ad', 'trailer', 'movie', 'video', 'watch', 'watch', 'eff', 'tired']"
42KNwQ6u42U,This trailer is basically the whole story lmao,"['trailer', 'basically', 'story', 'lmao']"
42KNwQ6u42U,"For some reason the guy character, gives me the vibe that his name in Jack. He looks like a Jack for some reason.","['reason', 'guy', 'character', 'vibe', 'jack', 'look', 'like', 'jack', 'reason']"
42KNwQ6u42U,This looks so stupid it literally comes up before every freaking video I watch,"['look', 'stupid', 'literally', 'come', 'freaking', 'video', 'watch']"
42KNwQ6u42U,What's the song playing in the beginning??,"['song', 'play', 'beginning']"
42KNwQ6u42U,SPOILER ALERT SHE ISNT REALLY SICK HER MOM LIED TO HER (:,"['spoiler', 'alert', 'isnt', 'sick', 'mom', 'lie', '(:']"
42KNwQ6u42U,"I read the book, it is amazing!","['read', 'book', 'amazing']"
42KNwQ6u42U,"Is it weird that the same advertisement came on before the video , or did youtube do that on purpose?","['weird', 'advertisement', 'come', 'video', 'youtube', 'purpose']"
42KNwQ6u42U,What is this song called,['song']
42KNwQ6u42U,I have the book and I'm currently reading it..And the beginning of it is quite good.,"['book', 'currently', 'read', '..', 'beginning', 'good']"
42KNwQ6u42U,I can't wait 😭😍😍😍😍😍😍😍😭😭😭,
42KNwQ6u42U,if i can't handle watching her die in hunger games how do y'all expect me to handle her die again,"['handle', 'watch', 'die', 'hunger', 'game', ""y'"", 'expect', 'handle', 'die']"
42KNwQ6u42U,Nick Robinson looks like Shawn Mendes.,
42KNwQ6u42U,Doesn't he look like Shawn Mendez with long hair?,"['look', 'like', 'shawn', 'mendez', 'long', 'hair']"
42KNwQ6u42U,a ad of this movie came before i watched this 😂😂😂😂,"['ad', 'movie', 'come', 'watch', '😂', '😂', '😂', '😂']"
