Video ID,Comment,processed
LUG2U-IxPx0,I think I going like this movie yeah.*****,"['think', 'like', 'movie', 'yeah']"
LUG2U-IxPx0,The only fat stripped is the black one,"['fat', 'strip', 'black']"
LUG2U-IxPx0,trash.,
LUG2U-IxPx0,"I'm here for Lili Reinheart, Keke Palmer and Lizzo that's all.","['lili', 'reinheart', 'keke', 'palmer', 'lizzo']"
LUG2U-IxPx0,is ? that ? lili reinhart ?,"['lili', 'reinhart']"
LUG2U-IxPx0,lili be lookin like an innocent stripper here.,"['lili', 'lookin', 'like', 'innocent', 'stripper']"
LUG2U-IxPx0,"Betty cooper, what do you think you are doing?!","['betty', 'cooper', 'think']"
LUG2U-IxPx0,Is this Cardi’s life story?,"['cardi', 'life', 'story']"
LUG2U-IxPx0,"No one:

Absolutely no one at all:

Hustlers (in Cardi b voice) : Ocean 8 could NEVER-!","['absolutely', 'hustler', 'cardi', 'b', 'voice', 'ocean', '8', 'never-']"
LUG2U-IxPx0,No body gon talk about Kiki tho TBH nvm 😂,"['body', 'gon', 'talk', 'kiki', 'tho', 'tbh', 'nvm', '😂']"
LUG2U-IxPx0,"So robbing someone and drugging them.
I thought Hollywood wanted to show that Women are always perfect and empowering and never do anything wrong. 
I thought that Women were never manipulative and deceitful.
Wow, thanks for changing my mind Hollywood.","['rob', 'drug', 'think', 'hollywood', 'want', 'woman', 'perfect', 'empowering', 'wrong', 'think', 'woman', 'manipulative', 'deceitful', 'wow', 'thank', 'change', 'mind', 'hollywood']"
LUG2U-IxPx0,Me: wow this is movie about stipers and men getting drunk,"['wow', 'movie', 'stiper', 'man', 'drunk']"
LUG2U-IxPx0,"Damn these trailers now n days show the whole movie in 2 min. Even shows when it’s over.  Avengers endgame did it right, they didn’t show a damn thing.","['damn', 'trailer', 'n', 'day', 'movie', '2', 'min', '’', 'avengers', 'endgame', 'right', 'damn', 'thing']"
LUG2U-IxPx0,AHHHHH IT LOOKS SO GOOD,"['ahhhhh', 'look', 'good']"
LUG2U-IxPx0,JLo really thinks she’s gonna get an Oscar nom for this movie lol,"['jlo', 'think', '’', 'oscar', 'nom', 'movie', 'lol']"
LUG2U-IxPx0,Little offended that nicki isn’t in the movie,"['little', 'offended', 'nicki', 'movie']"
LUG2U-IxPx0,Is Cardi even IN the movie ??,"['cardi', 'movie']"
LUG2U-IxPx0,It's sad that girls look up to cardi B seek Jesus people before it's to late,"['sad', 'girl', 'look', 'cardi', 'b', 'seek', 'jesus', 'people', 'late']"
LUG2U-IxPx0,im mainly going to see my baby cardi 😍 already got the tickets,"['mainly', 'baby', 'cardi', '😍', 'ticket']"
LUG2U-IxPx0,"i like this,",
LUG2U-IxPx0,This looks badass,
LUG2U-IxPx0,The ultimate chick flick,"['ultimate', 'chick', 'flick']"
LUG2U-IxPx0,Ameiii,
LUG2U-IxPx0,Who else didn't see cardi in this thriller but only heard ehekdjdbdvdjdjdkddk on the  sound track,"['cardi', 'thriller', 'hear', 'ehekdjdbdvdjdjdkddk', 'sound', 'track']"
LUG2U-IxPx0,Lili Reinhert 😍😍,
