Video ID,Comment,processed
7bfS6seiLhk,OMG I’m so happy I love this book I never thought it would get its own movie 😁😝👏🏾,"['omg', 'happy', 'love', 'book', 'think', 'movie', '😁', '😝', '👏', '🏾']"
7bfS6seiLhk,I literally said this reminds me of a Wattpad book while watching this trailer and it actually was Wattpad book ...,"['literally', 'remind', 'wattpad', 'book', 'watch', 'trailer', 'actually', 'wattpad', 'book', '...']"
7bfS6seiLhk,A movie I would watch with my single friends that's never been kissed just like  me😂😂😂,"['movie', 'watch', 'single', 'friend', 'kiss', 'like', '😂', '😂', '😂']"
7bfS6seiLhk,Please stop with the “I’m not going through a phase mom teenager romcom’s”,"['stop', 'phase', 'mom', 'teenager', 'romcom']"
7bfS6seiLhk,What movie is this girl in? I can't put my finger on it!,"['movie', 'girl', 'finger']"
7bfS6seiLhk,That's ramona😍😍😍,
7bfS6seiLhk,so this is an actual movie right? Cuz I really wanna see it,"['actual', 'movie', 'right', 'cuz', 'wanna']"
7bfS6seiLhk,SOMEONE TELL ME WHEN IT COMES OUT PLEEEEAAAASSSSEEEE,"['tell', 'come', 'pleeeeaaaasssseeee']"
7bfS6seiLhk,The brother looks like Jeremy from the vampire diaries,"['brother', 'look', 'like', 'jeremy', 'vampire', 'diary']"
7bfS6seiLhk,Ramona??!!! Tf???!!!! Wow,"['ramona', 'tf', 'wow']"
7bfS6seiLhk,joeyyyy kingggg my childhood ie ramona and beezus,"['joeyyyy', 'kingggg', 'childhood', 'ie', 'ramona', 'beezus']"
7bfS6seiLhk,"Before reading the comments: wow.... This screams wattpad all over
After reading comments: ......oh","['read', 'comment', 'wow', '....', 'scream', 'wattpad', 'read', 'comment', '......', 'oh']"
7bfS6seiLhk,:0,
7bfS6seiLhk,WOAH Ramona got hot😂,"['woah', 'ramona', 'hot', '😂']"
7bfS6seiLhk,Not interested,['interested']
7bfS6seiLhk,for sure watching this but reading the book first,"['sure', 'watch', 'read', 'book']"
7bfS6seiLhk,Netflix presents the sex offender,"['netflix', 'present', 'sex', 'offender']"
7bfS6seiLhk,they just told me the entire story lol,"['tell', 'entire', 'story', 'lol']"
7bfS6seiLhk,RAMONA,
7bfS6seiLhk,Can't wait looks sooooo good😄😄,"['wait', 'look', 'sooooo', 'good', '😄', '😄']"
7bfS6seiLhk,"Stop make teneager on Netflix STOP, when a series come out is always a shit or a tenegaer shit","['stop', 'teneager', 'netflix', 'stop', 'series', 'come', 'shit', 'tenegaer', 'shit']"
7bfS6seiLhk,2:08 this moment ... arrgh😆😍😍,"['2:08', 'moment', '...', 'arrgh', '😆', '😍', '😍']"
7bfS6seiLhk,I like Joey King as an actress,"['like', 'joey', 'king', 'actress']"
7bfS6seiLhk,That was the University of Cape Town!,"['university', 'cape', 'town']"
7bfS6seiLhk,Ok the trailer basically told the entire story. Moving on,"['ok', 'trailer', 'basically', 'tell', 'entire', 'story']"
7bfS6seiLhk,Love the ending 😂,
7bfS6seiLhk,Pretty sure they filmed some of this at the University to Cape Town? 😶,"['pretty', 'sure', 'film', 'university', 'cape', 'town', '😶']"
7bfS6seiLhk,01:37 what song is?,"['01:37', 'song']"
7bfS6seiLhk,I read this when it was on Wattpad! I’m am so thrilled for this!,"['read', 'wattpad', 'thrilled']"
7bfS6seiLhk,beezus would be vry happy to see her small ramona's change,"['beezus', 'vry', 'happy', 'small', 'ramona', 'change']"
7bfS6seiLhk,I spy Mary Andrews👀,"['spy', 'mary', 'andrews', '👀']"
7bfS6seiLhk,Wachted the trailer for about a million times ❤️😍,"['wachte', 'trailer', 'million', 'time', '❤', '️', '😍']"
7bfS6seiLhk,\o/ Filmed in South Africa!,
7bfS6seiLhk,Wtf is this shit?,"['wtf', 'shit']"
7bfS6seiLhk,Cringey,
7bfS6seiLhk,Is that the girl from Conjuring?,"['girl', 'conjuring']"
7bfS6seiLhk,already sounds so cliche,"['sound', 'cliche']"
7bfS6seiLhk,Love the trailers where they basically show you the whole movie so you don’t have to watch the full thing,"['love', 'trailer', 'basically', 'movie', 'watch', 'thing']"
7bfS6seiLhk,Girl  resembles to natasha malkova,"['girl', 'resemble', 'natasha', 'malkova']"
7bfS6seiLhk,Logan Paul,
7bfS6seiLhk,can't wait to see this movie 😁😂,"['wait', 'movie', '😁', '😂']"
7bfS6seiLhk,The new Beth Cooper,"['new', 'beth', 'cooper']"
7bfS6seiLhk,Omg that's little girl on ramoona and beezus i'm getting old:(((,"['omg', 'little', 'girl', 'ramoona', 'beezus', 'old']"
7bfS6seiLhk,What's that song?,['song']
7bfS6seiLhk,Lol am I the only one that spotted the petroleum jelly and socks under the dudes bed,"['lol', 'spot', 'petroleum', 'jelly', 'sock', 'dude', 'bed']"
7bfS6seiLhk,Magenta from the flash,"['magenta', 'flash']"
7bfS6seiLhk,omg so cute!!,
7bfS6seiLhk,Kinda expected she would fall in love with her best friend instead,"['kinda', 'expect', 'fall', 'love', 'good', 'friend', 'instead']"
7bfS6seiLhk,Joey king got that BODYYYY 😍😍,"['joey', 'king', 'bodyyyy', '😍', '😍']"
7bfS6seiLhk,Love the fact that there's some Petroleum Jelly behind a magazine at 2:20,"['love', 'fact', 'petroleum', 'jelly', 'magazine', '2:20']"
7bfS6seiLhk,christ this looks s***,"['christ', 'look', 's']"
7bfS6seiLhk,Holy sh*t.,
7bfS6seiLhk,I still remember when Joey King replied to my tweet.,"['remember', 'joey', 'king', 'reply', 'tweet']"
