Video ID,Comment
xlnPHQ3TLX8,"I Agree with the 9,000,000 YouTube Likes, This Movie is going to be the Best Movie I ever Watched at the Regal Cinemas on November 22, 2017.  :-D"
xlnPHQ3TLX8,Grim Fandango - The Movie
xlnPHQ3TLX8,This looks just fabulous..not gonna miss this
xlnPHQ3TLX8,"This looks like a really pretty mix of spirited away, the book of life, and inside-out. 

I'm exited😆

also ""remind me how I know you..."" ""They're your family!"" : me every time I go to my mother's home country XD."
xlnPHQ3TLX8,Nah. I'll just rewatch the book of life
xlnPHQ3TLX8,I love Pixar movies but I really miss original animated movies like Lion king or Beauty and the Beast :[
xlnPHQ3TLX8,Pixar lost its magic a long time ago
xlnPHQ3TLX8,Nothing scarier than a Mexican skeleton
xlnPHQ3TLX8,And Pixar has done it again
xlnPHQ3TLX8,"Incoming ""OMG THE SKELETONS LOOK LIKE PAPYRUS"" comments."
xlnPHQ3TLX8,"Uh oh... 400 people read the dislike button as ""dis I like"" 😳"
xlnPHQ3TLX8,wow looks awesome as allways disniy
xlnPHQ3TLX8,"this reminds me of the book ""Ghost"" and it was by the the same person who made the ""smile"" graphic novel.  I CANNOT wait to see it."
xlnPHQ3TLX8,That dog is the comic relief I know it
xlnPHQ3TLX8,Did anyone think of the book of life and that movie where the boy controls water this is 3 string guitar???
xlnPHQ3TLX8,"tbh this movie draws more comparisons to Kubo than the Book of Life, still the animation looks  good but the story seems a bit stale and overused. Who knows though."
xlnPHQ3TLX8,eh....
xlnPHQ3TLX8,not as excited but its pixar and i love pixar
xlnPHQ3TLX8,"Reminds me to the book of life, but it's a completely different story"
xlnPHQ3TLX8,I am Mexican and I do not approve of this.
xlnPHQ3TLX8,possible grim fandango Easter egg???
xlnPHQ3TLX8,"Hey Disney turned Grim Fandango, that LucasFilm game into a movie!"
xlnPHQ3TLX8,will it have a wall?
xlnPHQ3TLX8,Finally Pixar recognizes Mexican culture 👹👀
xlnPHQ3TLX8,"This movie looks interesting, for sure I wanna see it. 😊
But I wish Disney would stop with depending on CGI a lot. 😓"
xlnPHQ3TLX8,The Book of Life remade by Disney
xlnPHQ3TLX8,Is it just me or is that kids voice really annoying
xlnPHQ3TLX8,LOL. That jaw drop in the end.
xlnPHQ3TLX8,I'm really getting Spirited Away vibes.
xlnPHQ3TLX8,This looks like the book of life movie
xlnPHQ3TLX8,"when I saw the thumbnail, I was like, MENSTRUAL CUP!"
xlnPHQ3TLX8,"I was thinking about The Book of Life and that this is a ripoff, and noticed people complaining about people complaining about it.
But honestly, this movie doesn't look impressive."
xlnPHQ3TLX8,isn't this like the book of life anyone!!!????
xlnPHQ3TLX8,Oh hey its kubo and the two strings and book of life
xlnPHQ3TLX8,"Mexican people speaking english
Logic 100%"
xlnPHQ3TLX8,THE BOOK OF LIFE DISNEY STYLE
xlnPHQ3TLX8,i literally almost cry when i saw him pick up the petals of cempasuchil
xlnPHQ3TLX8,"This looks pretty good! Cars 3 looks pretty great too! Can't wait to see both! What a year for Disney! Spider-Man: Homecoming, Guardians of the Galaxy Vol. 2, Thor: Ragnorok, Star Wars: The Last Jedi, Cars 3, Coco, Beauty and the Beast, and I think a few more I'm forgetting! Wow! Incredible. Can't wait."
xlnPHQ3TLX8,"This looks fantastic! Awesome, now I can forget that The Book of Life ever happened (sorry not sorry)."
xlnPHQ3TLX8,Um has anyone scene the book of life
xlnPHQ3TLX8,This is similar to The Book of Life
xlnPHQ3TLX8,"i don't know about this one, why do i think that. well the book of life tells almost the same story in a different way. hell both of them are set in mexico!"
xlnPHQ3TLX8,No need to put a spoiler right in the trailer though 1:09
xlnPHQ3TLX8,Let me guess in a couple of months someone's gonna come up with a lie about something  in the movie and how it threw shade at trump and all the bigots and racists are gonna boycott it which then it makes headlines on fox saying how we should not watch the movie
xlnPHQ3TLX8,This is why we have Pixar!!!
xlnPHQ3TLX8,"So an exact replica of the book of life, For Shame disney! This is a new level of Garbage for the company"
xlnPHQ3TLX8,Italian memes from thumbnail
xlnPHQ3TLX8,"As a Mexican I approve this trailer, looks awesome"
xlnPHQ3TLX8,I'm just gonna be upfront and say that the overview plot seems fine but what really sticks out for me is how stunning this movie looks...
xlnPHQ3TLX8,this is a copy  of  the  book  of  life
xlnPHQ3TLX8,Omg! I love the Book Of Life
xlnPHQ3TLX8,I'm in love with the Coco
xlnPHQ3TLX8,The book of life 2 realistic version
xlnPHQ3TLX8,omg I'm so excited 2 c this!
xlnPHQ3TLX8,"Compared to all the amazing Pixar movies, I hate to say this looks horrible."
xlnPHQ3TLX8,i sleep
xlnPHQ3TLX8,It seems to be a book of life + Kubo and the two strings ripoff
xlnPHQ3TLX8,"At first before there were any trailers it felt like I was the only one excited for this movie. Now that I've seen what the movie's going to be like, I feel like I'm the only one who's not excited. The tone of the movie feels super basic and the story seems pretty simple. The whole plot is basically ""Get that thing back where it came from or so help me!"". And worst of all... the skeletons have eyeballs!"
xlnPHQ3TLX8,"They used Mexican Porfirian Architecture, I see."
xlnPHQ3TLX8,There's definitely something else to this movie they are keeping under very tight wraps. They pretty much showed the same trailer to not spoil stuff which is actually great.
xlnPHQ3TLX8,Book of life 2
xlnPHQ3TLX8,To be honest this doesn't look like a Pixar movie
xlnPHQ3TLX8,looks good
xlnPHQ3TLX8,watching this after seeing the emoji movie trailer gives me a little bit of hope inside.
xlnPHQ3TLX8,"Eh im not interested, sorry pixar."
xlnPHQ3TLX8,"So basically Spirited Away, but based on Dia de Los Muertos?

I am so okay with this!"
xlnPHQ3TLX8,literally just the book of life but Disney instead
xlnPHQ3TLX8,So basically the book of life again. Nice.
xlnPHQ3TLX8,Grim Fandango 2: Human to Declare
xlnPHQ3TLX8,Looks like a mix of book of life and trollhunters
xlnPHQ3TLX8,:D
xlnPHQ3TLX8,When trumps been antagonizing Mexicans so you gotta get them in a Disney movie asap
xlnPHQ3TLX8,Grim Fandango meets Pixar?
xlnPHQ3TLX8,Would've been better if the voiceover wasn't so annoying
xlnPHQ3TLX8,in mexico they do not believe that
xlnPHQ3TLX8,"Nice. I'm sure they spent millions of money and resources making this movie and hopefully it will have a good story. On the other hand, I am sure in one way or another, it will continue perpetuating the stereotypes about Mexicans and Hispanics that some other races have."
xlnPHQ3TLX8,So excited for Book of life 2!
xlnPHQ3TLX8,"Book of Life?????? Not sure, Not the same story but I saw a guitar, a boy, Mexican vibe, day of life, hmm, ye, seems like book of live remade without several parts."
xlnPHQ3TLX8,Book of life has a better art style
xlnPHQ3TLX8,Raina Telgemier- Ghosts? Anyone feel the similarity?
xlnPHQ3TLX8,I haven't even seen the first one
xlnPHQ3TLX8,Here before #1 on trending 😂😂
xlnPHQ3TLX8,"I'm sorry but this looks almost exactly like The Book Of Life, but with a few different elements changed."
xlnPHQ3TLX8,The real question is how this ties in with the Pixar Theory
xlnPHQ3TLX8,For some reason I have seen this trailer in the past 🤔
xlnPHQ3TLX8,Is this like a book of life sequel or rip off
xlnPHQ3TLX8,COPYRIGHT INFIGMENT
xlnPHQ3TLX8,Deathtopia ??
xlnPHQ3TLX8,Nice trailer but where is Toy story 4 and The incredibles 2?
xlnPHQ3TLX8,super dumb
xlnPHQ3TLX8,SIKE
xlnPHQ3TLX8,"Reminds me of cough cough 





The book of life"
xlnPHQ3TLX8,Ripoff of The Book of Life
xlnPHQ3TLX8,"This looks beautiful, I can't wait for it to release. I mean if it's from the people who made Inside Out it's gotta be good."
xlnPHQ3TLX8,Gross Mexicans
xlnPHQ3TLX8,I'M IN LOVE WITH THE COCO!
xlnPHQ3TLX8,So this is a movie based on Conan O'Brien?
xlnPHQ3TLX8,Reaper's backstory
xlnPHQ3TLX8,JAW DROPPING 1:19
xlnPHQ3TLX8,"So it is different from book of life
Aight looks neat"
xlnPHQ3TLX8,reminds me of Kubo and the book of life
xlnPHQ3TLX8,"Ugh. What's next a pixar Muslim film? No thanks. I get enough ""culture"" in the news."
xlnPHQ3TLX8,IM IN LOVE WITH THE COCO
xlnPHQ3TLX8,"ok so i have to vent this out. Coco is not ripping off the book of life. Pixar announced the making of this film years ago. There has been a history of pixar movies and other movies being undoubtedly similar (ants vs a bugs life anyone) In fact, a pixar film called ""Newts"" was cancelled and im pretty sure it had something to do with the fact it was so similar to Rio. I dont personally believe this has ever pixar's fault, and lets face it, of any similar movies pixar's has always been on top. You could see other companies take on the film, like it, see pixars and forget the other one even existed bc their movies are true art at their finest (lets not bring up cars 2). People claim that pixar copies other movies because they come out after the other movie. However, pixar spends an unimaginable amount of time on their films. It might take them months and months to create one scene and then redo it because they thought of something better. If you are a pixar theorist like me, you also know they think things through. Like its crazy the way pixar works if the pixar theory by jon negroni is true. Easter eggs are well arranged as is how the story contributes to the pixar timeline. Now, i liked the book of life, dont get me wrong. Maybe we should enjoy having two wonderful films, even if theyre similar. All im saying is lets keep an open mind about coco and not criticize pixar. 😀 sorry for writing so much"
xlnPHQ3TLX8,BOOK OF LIFE RIPOFF
xlnPHQ3TLX8,He is going to cross the border before his going to cross the after life
xlnPHQ3TLX8,Donald Trump is going to hate this movie.
xlnPHQ3TLX8,The book of life spin off is looking good
xlnPHQ3TLX8,Just a few more years till the incredibles 2
xlnPHQ3TLX8,Smh stop running book of life commercials
xlnPHQ3TLX8,not interested
xlnPHQ3TLX8,Someone tell me that's not an exact copy of The Book of Life.😂
xlnPHQ3TLX8,I can already see 8 year olds getting yelled at for cultural appropriation this Halloween >.<
xlnPHQ3TLX8,*U.S
xlnPHQ3TLX8,em// book of life//em
xlnPHQ3TLX8,*im in love wit da coco*
xlnPHQ3TLX8,Just give us incredibles 2
xlnPHQ3TLX8,this movie won't last more than 2-3 weeks
xlnPHQ3TLX8,This doesn't look nearly as good as the Book of Life was.
xlnPHQ3TLX8,Garbage
xlnPHQ3TLX8,Huh looks like their really trying to cash in on Hispanic population with this one. Predicting Persian based middle eastern focused one next.
xlnPHQ3TLX8,like 👌👍😱😍 so are movie
xlnPHQ3TLX8,AHHHH SKELETONSSSS I HECKING LOVE SKELETONS
xlnPHQ3TLX8,Trumps not gonna like this...
xlnPHQ3TLX8,Discount Book of life
xlnPHQ3TLX8,"Interesting, but sounds cliche."
xlnPHQ3TLX8,"I'm looking for the pizza planet truck,A113,luxo ball,etc "
xlnPHQ3TLX8,"""Traveling to Dorado..."""
xlnPHQ3TLX8,its like the book of life like the continuation XD
xlnPHQ3TLX8,the cover looks like a diva cup
xlnPHQ3TLX8,Looks like the book of life
xlnPHQ3TLX8,"Man, I sure love the book of paranorman"
xlnPHQ3TLX8,"I clicked this thinking it was a reference to Conan O'Brien's ""Team Coco"" gag."
xlnPHQ3TLX8,i thought this was a conan animated movie
xlnPHQ3TLX8,Algún mexicano por acá? Soy la única? ;-; v:
xlnPHQ3TLX8,this reminds me of the comic 'ghosts'. has anyone else read that??
xlnPHQ3TLX8,It looks like the book of life before it was the book of life idk bout this one 😒
xlnPHQ3TLX8,That kid is giving me Marco Diaz from STFOE vibe~~~
xlnPHQ3TLX8,Is this based on the same story as The Book of Life?
xlnPHQ3TLX8,"Before anyone starts saying this will be like the Book Of Life. Please give this movie a chance, I say this because the Book of Life had too many Mexican stereotypes at one point or another in the movie. (I still liked it but only because of Maria being a strong Mexican woman). Coco looks like a breath of fresh air that people can see part of our culture without making churro jokes or silly mariachi comic relief. Of course there will be some jokes but not over the top like The Book of Life. SO PLEASE PLEASE give this movie a chance.."
xlnPHQ3TLX8,Anti Trump propaganda
xlnPHQ3TLX8,This is baisically a remake of kubo
xlnPHQ3TLX8,miss the pre--Disney PIXAR... where everything was logical without the Disney's 'magic'
xlnPHQ3TLX8,very disappointed in Disney and Pixar..... THIS IS  A EXACT CLONE OF THE BOOK OF LIFE!!!!!
xlnPHQ3TLX8,this reminds me of the book of life.
xlnPHQ3TLX8,Advanced education and Society (part-193)
xlnPHQ3TLX8,Does take place before or after the wall is built
xlnPHQ3TLX8,So excited to watch this extraordinary journey to an even more extraordinary world
xlnPHQ3TLX8,"This looks good, but I wouldn't see it... sorry..."
xlnPHQ3TLX8,This is literally The Book of Life!
xlnPHQ3TLX8,Dorado.
xlnPHQ3TLX8,"These characters really lack the charm and fascination of the Carter Goodrich designs, IMO. Good luck, Pixar."
xlnPHQ3TLX8,El Booko de Life-o.
xlnPHQ3TLX8,7.2/10 too many mexicans
xlnPHQ3TLX8,*Was that a laugh track at **1:19**-**1:21**?!?????? >:c*
xlnPHQ3TLX8,Is this Book of Life 2?
xlnPHQ3TLX8,Book of Life meets Spirited Away.
xlnPHQ3TLX8,Looks amazing. Latin-inspired spirited away homage made by Pixar. There's nothing about that description I don't love!
xlnPHQ3TLX8,Am I the only one more excited for this movie than Cars 3. Don't get me wrong I am incredibly excited for Cars 3 it's just that this is new especially to Pixar and personally I love the story of Los Dias de los Muertos. Anyone else?
xlnPHQ3TLX8,I'm still wondering why this movie is called Coco
xlnPHQ3TLX8,Ehhhh
xlnPHQ3TLX8,Book of Life 2 looks gr8
xlnPHQ3TLX8,Mexican spirited away
xlnPHQ3TLX8,This is a Día de Los Muertos version of Spirited Away
xlnPHQ3TLX8,"white guitar, an uncle who he wants to be like, that bridge with dog? is anyone else getting really intense dejavú"
xlnPHQ3TLX8,"I can't wait! Pixar comes up with the most amazing stories. I'm getting really strong ""Book of Life"" vibes though."
xlnPHQ3TLX8,"Well, it's the only representation us Mexicans TRULY have in the Disney franchise, so why not check it out."
xlnPHQ3TLX8,Wow book of life remake...
xlnPHQ3TLX8,anyone ever play Grim Fandango? Tim Burton talked about making a film of that. I feel like that would have been way better
xlnPHQ3TLX8,book of life and kubo cross over    lit
xlnPHQ3TLX8,El peor pelicula que comia pan...
xlnPHQ3TLX8,the book of life copy
xlnPHQ3TLX8,His jaw literally dropped
xlnPHQ3TLX8,"I don't really care about this movie or Cars 3, everyone just wants Incredibles 2 to come out, lol."
xlnPHQ3TLX8,ay dios mio- I'm SO SO SO PUMPED YOU GUYSSSS
xlnPHQ3TLX8,This looks more like the book of life 2
xlnPHQ3TLX8,"people comparing this to other movies while im watching 1:06 like ""hey its Fluffy!"""
xlnPHQ3TLX8,"THIS IS GONNA BE AWESOME?




OF COURSE!"
xlnPHQ3TLX8,BUILD A WALL AROUND PIXAR!   -Donald Trump
xlnPHQ3TLX8,"This looks good and all, but where is Incredibles 2"
xlnPHQ3TLX8,Pixar is out of their prime.
xlnPHQ3TLX8,Who else is getting major Book of life vibes from this?
xlnPHQ3TLX8,Kubo and the Two Strings?
xlnPHQ3TLX8,That's weird I didn't see Conan in this at all
xlnPHQ3TLX8,yeah more cultural apprioation shoved in our faces by disney..
xlnPHQ3TLX8,"Well, this doesn't remind me of The Book of Life at all."
xlnPHQ3TLX8,I clicked thinking they had made an animated movie about Conan O'brien
xlnPHQ3TLX8,YES
xlnPHQ3TLX8,Too late disney we already have a movie like this
xlnPHQ3TLX8,"Love the new content! But please please please, make Incredibles 2 early."
xlnPHQ3TLX8,GRIM FANDANGO!
xlnPHQ3TLX8,Who is the guy that narrates this trailer. i swear every narrator from every trailer ever sounds the same.
xlnPHQ3TLX8,I feel like this is a re skin of the book of life...
xlnPHQ3TLX8,couldnt you do this in guacamelee?
xlnPHQ3TLX8,"As an artist/aspiring concept artist I'm kind of bothered by how they designed all of the skeletons to have eyeballs, hair, and teeth that are on a layer beneath their skulls... am I the only one?
This movie looks decent but Disney and Pixar have been really missing some opportunities in character design in the last few years (look at early concepts for Elsa for example)"
xlnPHQ3TLX8,Still waiting on the incredibles 2 teaser trailer.
xlnPHQ3TLX8,BOOK OF LIFE
xlnPHQ3TLX8,Book of Life is preparing their lawsuits
xlnPHQ3TLX8,Only if this movie was real ☺️
xlnPHQ3TLX8,"I love the dogs called Dante as a reference to Dante's inferno, which over the garden Wall to inspiration from."
xlnPHQ3TLX8,No one is going to point out the dog is the chupacabra
xlnPHQ3TLX8,this is a book of life rip off...ew pixar...just ew
xlnPHQ3TLX8,this is just a knock off of the book of life. They dont even try to hide it. In some parts it look exactly the same
xlnPHQ3TLX8,it just a rip off of The Book Of Life. 😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒😒
xlnPHQ3TLX8,you cant just copy the book of life and get away with it
xlnPHQ3TLX8,This is exactly like the book of life
xlnPHQ3TLX8,so its spirited away and book of life...
xlnPHQ3TLX8,The Book Of Life 2 is out? Woah.
xlnPHQ3TLX8,"It's just like the movie ""The book of life"""
xlnPHQ3TLX8,I'm crying watching the trailer.. I can't wait!!!!
xlnPHQ3TLX8,"People keep saying this is a copy of The Book of Life. But the reality is, Pixar started developing this movie before The Book of Life ever came out."
xlnPHQ3TLX8,"I saw this movie already, it was called book of life. I love Pixar though I'm gonna see this too."
xlnPHQ3TLX8,Man the book of life was such a great movie
xlnPHQ3TLX8,not watching this. so sick of the media trying to push the Mexican agenda on us
xlnPHQ3TLX8,Kubo and the Book of Life
xlnPHQ3TLX8,This gives me such Spirited Away vibes and I'm so excited!
xlnPHQ3TLX8,Spirited away 2?
xlnPHQ3TLX8,I'm in love with the CoCo.......
xlnPHQ3TLX8,ANNNNNNND its the book of life all over again
xlnPHQ3TLX8,"Tears, people."
xlnPHQ3TLX8,This seriously looks like the most interesting one
xlnPHQ3TLX8,screw mexican illegal immigrants
xlnPHQ3TLX8,anyone else though this was a conan movie Lol?
xlnPHQ3TLX8,copy of book of life
xlnPHQ3TLX8,"That gag at the end, boy. LOL! I rarely laugh like that. Looking good, Disney/Pixar!"
xlnPHQ3TLX8,"wait a second, if the doggo has a soul and goes to the other world, does that mean he can go and visit the thousands of live animals that became his meal?"
xlnPHQ3TLX8,"TBoL minus the romance.
...

meh. (?)"
xlnPHQ3TLX8,the book of life ?
xlnPHQ3TLX8,Yeah I think I am going to pass on this one and wait for incredibles 2...
xlnPHQ3TLX8,I'm in love with the coco
xlnPHQ3TLX8,"This is NOT a Book of Life Rip Off, it just matters when the idea came up in time."
xlnPHQ3TLX8,"Oh my gosh why did this have to be on my birthday. I hope I forget by then. Whoever likes the movie by the trailer then keep liking it, I just have my own opinion and that is I don't like it that much."
xlnPHQ3TLX8,Grimm Fandango: The Movie
xlnPHQ3TLX8,I'm in love with the coco!
xlnPHQ3TLX8,"To any and everyone arguing about how this is or isn't like The Book of Life:

I was a Lighting and Compositing artist on TBoL and am friends with its director, Jorge.
While I can't speak for him, or any of the other cast and crew of the film, I can say that seeing this trailer makes me excited and proud.

The entire point of Jorge making that film was to share with a larger audience the beauty of a culture that was so important to him.  Disney/Pixar making a film about this subject will only continue that legacy."
xlnPHQ3TLX8,Didn't they already make this movie?
xlnPHQ3TLX8,I'm so confused☹️
xlnPHQ3TLX8,"Book of Life anyone? It still looks too similar. What are the differences exactly? No love triangle, and younger protagonist. Most everything else looks the same."
xlnPHQ3TLX8,Why is it named coco?
xlnPHQ3TLX8,Pixar back at it with the feels.
xlnPHQ3TLX8,this is like the book of life
xlnPHQ3TLX8,1:19 Jaw dropping moment
xlnPHQ3TLX8,This kinda reminds me of Grim Fandango.
xlnPHQ3TLX8,I'm over here pausing the video every 3 seconds looking for Easter Eggs!!!!
xlnPHQ3TLX8,I looked in the comments and people already have brought up Papyrus. Please don't do that here
xlnPHQ3TLX8,I'M IN LOVE WITH THE COCO!
xlnPHQ3TLX8,"wowzer
got the chills"
xlnPHQ3TLX8,where's 76 when we need him?
xlnPHQ3TLX8,"Please be better than the little dinosaur, Please be better than the little dinosaur, Please be better than the little dinosaur,"
xlnPHQ3TLX8,Cocain.........
xlnPHQ3TLX8,kubo-ishh
xlnPHQ3TLX8,"I get that this looks great and all but c'mon Pixar, lets see a little bit of that Incredibles 2 action. I've been waiting too long for that movie "
xlnPHQ3TLX8,this should have been the first trailer
xlnPHQ3TLX8,He looks like Manolo's great great great great great great grandson.
xlnPHQ3TLX8,Kubo +  Book of Life
xlnPHQ3TLX8,Book Of Life RIP OFF
xlnPHQ3TLX8,Great to see a new Pixar movie with ambition!
xlnPHQ3TLX8,So Kubo but Mexican
xlnPHQ3TLX8,"Alright, you guys redeemed yourselves. This looks amazing."
xlnPHQ3TLX8,looks pretty good! i wanna see it!
xlnPHQ3TLX8,prolongamente
xlnPHQ3TLX8,prolungamente
xlnPHQ3TLX8,a must watch movie from Pixar
xlnPHQ3TLX8,The part when he played the guitar gave me chills
xlnPHQ3TLX8,That boy was recently deported too!! #MAGA
xlnPHQ3TLX8,BUILD THE WALL.
xlnPHQ3TLX8,meh
xlnPHQ3TLX8,Zootopia + The Book of Life = Coco. Pixar you're losing your touch.
xlnPHQ3TLX8,wow i love the new book of life/Kubo and the two strings sequel
xlnPHQ3TLX8,Go away trump I want to see this movie!!
xlnPHQ3TLX8,"I am crying... this is so beautiful, what is shown on this trailer matches mexican tradition to perfection. Finally a depiction of Day of the Death that is closer to reality. Oh, yes! the tradition has been partially lost on big cities, so it makes sense this takes place on a little town."
xlnPHQ3TLX8,Book of Life?
xlnPHQ3TLX8,"Wait, this is a Book of Life ripoff? o.O Ummm... people, just because it's set in Latin American society doesn't mean it's similar. Honestly, I was more thinking the plot sounds very similar to Spirited Away, just with Latinx characters.

And I wouldn't exactly call it a ripoff. Many concepts in Inside Out had already been done before (Osmosis Jones, anyone?), but Inside Out handled the execution of those concepts in a much better way."
xlnPHQ3TLX8,love
xlnPHQ3TLX8,Its kinda has the vibe of Spirted Away
xlnPHQ3TLX8,book of life didn't create this aesthetic people!
xlnPHQ3TLX8,2
xlnPHQ3TLX8,Basically the book of life
xlnPHQ3TLX8,Should've been directed by Tim Burton
xlnPHQ3TLX8,"Okay, that last part made me laugh."
xlnPHQ3TLX8,this looks amazing!!!!!!!!!
xlnPHQ3TLX8,Nothing sad happened but somehow I started tearing up already.
xlnPHQ3TLX8,book of life pt2
xlnPHQ3TLX8,Jaw dropping performance @1:19 😂
xlnPHQ3TLX8,I thought the book of life already came out?
xlnPHQ3TLX8,The kid in this movie looks like my dad when he was younger! He also loved to play guitar and grew up with musicians like Vicente Fernandez. I can't wait to see this with my parents ^-^
xlnPHQ3TLX8,I guess I saw this a year earlier
xlnPHQ3TLX8,Gonna watch this movie for the Culture 💯
xlnPHQ3TLX8,Donald trumps favorite movie
xlnPHQ3TLX8,Why does this have be released so darn late? This would be better if it'll be released in October
xlnPHQ3TLX8,"""Anything to declare?""
I hate you.
""I get that a lot."""
xlnPHQ3TLX8,ITS MARCO DIAZ PEOPLE
xlnPHQ3TLX8,I hope the music will as good as book of life
xlnPHQ3TLX8,When was the last time a white kid was the main character ‬
xlnPHQ3TLX8,Is this not the same plot as that one Mexican movie like 2 years ago
xlnPHQ3TLX8,happy to be early soooo beautiful
xlnPHQ3TLX8,The official US version has a wall
xlnPHQ3TLX8,"from the director of Toy Story 3.

I'm in!"
xlnPHQ3TLX8,"I love the idea. I love the characters but... 

This trailer was SO generic. It honestly makes me worry about the movie"
xlnPHQ3TLX8,This is a exact ripoff of the book of life
xlnPHQ3TLX8,Sequel Of The Book Of Life!! 😁✌
xlnPHQ3TLX8,looks alot like the book of life
xlnPHQ3TLX8,seems like Dreamworks won't get the oscar this time as well 😍
xlnPHQ3TLX8,"Plz people, stop comparing this to the book of life. I know that was a great movie, and who knows that coco will be ""basically the book of life"""
xlnPHQ3TLX8,I'm in love with tha coco.
xlnPHQ3TLX8,I stumbled upon Book of Life and enjoyed it. I can't wait for this.
xlnPHQ3TLX8,Oh yeah
xlnPHQ3TLX8,"I will only see it because its Pixar, cause Pixar does black magic on movies making them amazing."
xlnPHQ3TLX8,so basicaly the book of life
xlnPHQ3TLX8,1:21 now that's what I call jaw dropped
xlnPHQ3TLX8,"one of the extremely few movies, we have a Hispanic main character. definitely going to support this movie. not only just for that but, to support diversity in the movie scene"
xlnPHQ3TLX8,"It's JAW-DROPPING








I'm not sorry"
xlnPHQ3TLX8,"So it's like Del Toro's The Book of Life? I don't get Pixar. The cancelled Newt because it would be too similar to Rio (from Blue Sky Studios), but this movie looks a LOT like The Book of Life.

Still, this movie looks gorgeous, I can't wait to see."
xlnPHQ3TLX8,anyone know the music?
xlnPHQ3TLX8,Pixar will find a way to make me get the feels.....like always
xlnPHQ3TLX8,This movie was announced before the book of life
xlnPHQ3TLX8,*BOOP*
xlnPHQ3TLX8,When Cars 3 isn't even out and Pixar already wants you to forget it exists
xlnPHQ3TLX8,get ready for coco2 in 10 years after this
xlnPHQ3TLX8,This copied The Book of Life I hate this
xlnPHQ3TLX8,Just watch The Book Of Life
xlnPHQ3TLX8,*Book Of Life Ripoff*
xlnPHQ3TLX8,Sombra better be in this.
xlnPHQ3TLX8,trump will build a huge wall in every cinema this 21 november lol
xlnPHQ3TLX8,Pixar has created some really beautiful and creative movies in the past and this one looks like its going to be special.  It's cool to see Pixar finally stretching out and using human characters of a different ethnic origin too. I predict that the man the little boy looking for is going to be his father....that's why his picture is torn out of the family photo.
xlnPHQ3TLX8,Why have i already seen this movie?
xlnPHQ3TLX8,"Welp, now I'm excited."
xlnPHQ3TLX8,wait is this a new.movie
xlnPHQ3TLX8,they saw how popular the book of like was and pixar wanted some of that action
xlnPHQ3TLX8,"""La día de los muertos"" themed movie 😍"
xlnPHQ3TLX8,reapers orgin story
xlnPHQ3TLX8,it's just the book of Life except better
xlnPHQ3TLX8,"Huh, I'm getting Robots vibes from this (the film with Robin Williams in it)."
xlnPHQ3TLX8,Ripoff of The Book of Life
xlnPHQ3TLX8,I'm super excited for this movie! It's just... when I first clicked on it I could only think that it was going to be a movie for CoCo from Fosters Home for Imaginary Friends.
xlnPHQ3TLX8,Meh
xlnPHQ3TLX8,YES PLEASE
xlnPHQ3TLX8,"At 1:20, my reaction to this trailer"
xlnPHQ3TLX8,We want little white kids and talking cars not Mexicans
xlnPHQ3TLX8,"Coco has been in production for years! A lot of you don't realize Dreamworks rushes  production on their films to pump them out faster than Pixar so that they can compete. Even though they released Book of Life first, Pixar started production first. Since they take their time, this will be a much higher quality film. Quality over quantity, not the other way around."
xlnPHQ3TLX8,The sun flower from tangled!
xlnPHQ3TLX8,"When ever I see this, it makes me want to watch the book of life again and skip this"
xlnPHQ3TLX8,"is that pharah's Voice actor saying ""please havea safe journey"" at the beginning?"
xlnPHQ3TLX8,"he just crossed the border illegally




again"
xlnPHQ3TLX8,All of these comments seem so fake
xlnPHQ3TLX8,**sigh** I guess we'll never get a good original movie out of you guys again
xlnPHQ3TLX8,So Book of Life 2?
xlnPHQ3TLX8,The book of life looks good
xlnPHQ3TLX8,"Where is Manuel ""Manny"" Calavera?"
xlnPHQ3TLX8,"It seems really cool, good job Pixar;)

i just hope it won't be a copy of ""The book of life""..."
xlnPHQ3TLX8,I am 110% I am going to cry.
xlnPHQ3TLX8,This movie is original. It is not a ripoff of The Book of Life. Pixar wouldn't do that. Remember when they scrapped Newt because it was too similar to Rio? And they weren't even the same species!
xlnPHQ3TLX8,"coco is like the movie,""the book of life"""
xlnPHQ3TLX8,"It kinda looks like rock dog, Kubo and the two strings, and the book of life. It looks really cool"
xlnPHQ3TLX8,isn't this like the book of life sort of
xlnPHQ3TLX8,book of life 2
xlnPHQ3TLX8,Why does this look like the book of life
xlnPHQ3TLX8,That's 4 days after my b day
xlnPHQ3TLX8,didn't think it looked all that good in the first trailer but now I'm hyped
xlnPHQ3TLX8,Why must they always make movies about mexicans. Theyre not the only latinos
xlnPHQ3TLX8,I bet all the undertale fans are excited for more skeletons... :3 Looks good though!
xlnPHQ3TLX8,Disney version of Book of Life. 😒
xlnPHQ3TLX8,Love
xlnPHQ3TLX8,"First Disney uses animals, comedy, music to ""teach"" children about the cycle of life then they use this to make death more, uh, interesting, comedic and still fightful to kids?"
xlnPHQ3TLX8,This is so awesome!!!!! 😍😍😍🇲🇽
xlnPHQ3TLX8,Book of Life (HD)
xlnPHQ3TLX8,OMG awesome movie trailer reminds me of the book of Life
