Video ID,Comment
7bfS6seiLhk,"No.. no ... noooo. The kissing booth has always been one of my all time favorite books not because it’s fantastically written (although yes it really was) but because it was cheesy and sweet in all the right ways and shows how strong of a friendship both Elle and lee have continued to have throughout their lives. Although this book is about her relationship with Noah, that’s not the main topic of the story the book is about how important her friendship with lee is aaaaaand her new relationship! I have always wished their would be a movie remake of this book bc as I’ve stated it has been one of my go to’s over the years anytime I needed to just smile and laugh. This is why I’m so upset with this trailer bc it ALREADY shows how much they’ve changed from the book
1) there are NO RULES in their friendship 
2) lee has always been fine with her crush on Noah through the years, he just finds it gross
3) she doesn’t do sports 
4) while I do like the actress that is laying her bc she is a good actress, she looks far to young, they make it look like Elle is some little freshman who gets with a senior when in reality she is a junior and although shorter than Noah she is around the same height, what I’m trying to say is this actress is far to young to be playing Elle correctly 
5) he doesn’t make fun of her for her lack of dating bc he’s the reason why and he knows it
6) they make Noah seem more carefree and go with the flow instead of being the “overprotective violence junkie”(anyone who’s actually read the book and isn’t just fangirling over how attractive the guys are or over the actresses know this reference) towards Elle and everyone else (although the overprotectiveness is geared directly towards Elle bc that’s how he is with her) that anyone who has actually read the book knows and loves 
7) there is no mention of Rachel anywhere in this trailer 
8) there is no brad or her father or the mention of her mother at all
9) although they show lee and Elle hanging out it portrays Elle as if she hangs out with girls as friends a lot 
10) where are the guys!!!! There is no mention of cam or Dixon or any other of the guys, Elle is the type of girl who spends all her time with lee, thus meaning she hangs out with guy friends a heck of a lot more
11) Elle makes it very clear up to the point of the day of the kissing booth that she does not like Noah and tells the girls at school that he doesn’t want to go to the booth not making promises that he “definitely will” 
12)  lastly, and most importantly is the the relationship between Elle and Noah leading up to them dating and even after while they are, they are not friendly, in fact they can not stand each other most often and any conversation usually ends in fighting 
13). I lied, where is the big fight cuz that little argument where he’s asking her if anything is going on definitely does not cut it
14) there is NO LOVE TOWARDS THE MOTORCYCLE!!!!!!!!!!!!!!!!!!!!! At alllllllllll (honestly that’s upsetting me so much how she is screaming in joy instead of anger from being on it)
SOOOOOOOOOO yeah I am DEFINITELY not happy with this trailer at ALL!"
7bfS6seiLhk,This looks so fucking simple but i am HERE FOR IT. ❤️ The boys look way too similar though from what i can tell.
7bfS6seiLhk,I would give it a like... but I'm Mad at Netflix
7bfS6seiLhk,WATTPAD
7bfS6seiLhk,I feel like Netflix's main focus is the horny teenagers who'd watch stuff with titles like this
7bfS6seiLhk,Second song?!
7bfS6seiLhk,What's the name of the song that's in this trailer??
7bfS6seiLhk,This is my jam
7bfS6seiLhk,She’s beautiful
7bfS6seiLhk,Whatta cut👏 a English movie trailer without lip lock 👌😂
7bfS6seiLhk,That is the mom of archie from riverdale
7bfS6seiLhk,Typical SLUT
7bfS6seiLhk,I love Joey!
7bfS6seiLhk,It's like they purposely made it look awful.
7bfS6seiLhk,Watchinnnng
7bfS6seiLhk,Omg shes so big.. just remembered her saying “GUTSS??!!!” In Ramona and Beezuz.. 😂😂
7bfS6seiLhk,"I like netflix, they show you the whole movie in all of their trailers."
7bfS6seiLhk,is this a series or a movie?! answerr plss
7bfS6seiLhk,god this looks so cliche and dumb. go figure since the book was on wattpad
7bfS6seiLhk,Whack
7bfS6seiLhk,Wow the Romeo and Juliet laws sure do come in handy nowadays 😂😂😂
7bfS6seiLhk,This movie is going to be big
7bfS6seiLhk,"Thank YOU, Netflix!"
7bfS6seiLhk,I am here for this movie
7bfS6seiLhk,I need to see that movie ❤️
7bfS6seiLhk,I wanna see it
7bfS6seiLhk,at the ending there was Archie's mum!!!🤣
7bfS6seiLhk,The ending is cute😊
7bfS6seiLhk,this looks like it was made for baby teenagers but with adults actors and a plot that just seems very predictable...
7bfS6seiLhk,I love this!
7bfS6seiLhk,Is that logan paul?
7bfS6seiLhk,CAN'T WAIT TO WATCH THIS 😍😘
7bfS6seiLhk,THE TITLE SOUNDS SO FAMILIAR THEN I WENT THROUGH THE COMMENTS AND SAW THAT THE BOOK OF THIS MOVIE WAS FIRST PUBLISHED ON WATTPAD. NOW I KNOW WHERE I MUST HAVE SEEN IT.
7bfS6seiLhk,That’s the girl from White House down
7bfS6seiLhk,Is that jackson from kkandbabyj? On 0.19?
7bfS6seiLhk,This is...the most generic crap I've ever seen. Why is this going to be another thing to add to the pile of shitty movies that have already been made?
7bfS6seiLhk,This boy is soo fucking hot.. 🔥🔥
7bfS6seiLhk,Damn! She’s Hot! 😱😍🔥💯
7bfS6seiLhk,lmao who remembers her in Ramona and Beezus
7bfS6seiLhk,@ 2:17 looks like he hid his....... 😂😂😂
7bfS6seiLhk,shes a 15 year old (14 year old freshman) and hes 26 uhhhh
7bfS6seiLhk,Naomi and Ely's No Kiss List???
7bfS6seiLhk,Is this same chick who was little girl  in taylor swift Mean video
7bfS6seiLhk,Damsel babe........
